"REF_DATE","GEO","DGUID","Type of reserve","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1977-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","5097","","","","0"
"1977-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","2715","","","","0"
"1977-06","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","13","","","","0"
"1977-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","892","","","","0"
"1977-06","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","518","","","","0"
"1977-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","960","","","","0"
"1977-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","5009","","","","0"
"1977-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","2665","","","","0"
"1977-07","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","16","","","","0"
"1977-07","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","896","","","","0"
"1977-07","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","518","","","","0"
"1977-07","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","915","","","","0"
"1977-08","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","4840","","","","0"
"1977-08","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","2559","","","","0"
"1977-08","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","18","","","","0"
"1977-08","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","884","","","","0"
"1977-08","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","489","","","","0"
"1977-08","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","890","","","","0"
"1977-09","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","4776","","","","0"
"1977-09","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","2502","","","","0"
"1977-09","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","13","","","","0"
"1977-09","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","885","","","","0"
"1977-09","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","490","","","","0"
"1977-09","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","887","","","","0"
"1977-10","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","4171","","","","0"
"1977-10","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","1860","","","","0"
"1977-10","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","16","","","","0"
"1977-10","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","897","","","","0"
"1977-10","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","497","","","","0"
"1977-10","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","900","","","","0"
"1977-11","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","4190","","","","0"
"1977-11","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","1883","","","","0"
"1977-11","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","21","","","","0"
"1977-11","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","900","","","","0"
"1977-11","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","497","","","","0"
"1977-11","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","890","","","","0"
"1977-12","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","4608","","","","0"
"1977-12","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","2299","","","","0"
"1977-12","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","16","","","","0"
"1977-12","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","936","","","","0"
"1977-12","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","505","","","","0"
"1977-12","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","852","","","","0"
"1978-01","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","4405","","","","0"
"1978-01","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","2111","","","","0"
"1978-01","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","17","","","","0"
"1978-01","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","936","","","","0"
"1978-01","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","498","","","","0"
"1978-01","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","844","","","","0"
"1978-02","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","3699","","","","0"
"1978-02","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","1395","","","","0"
"1978-02","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","18","","","","0"
"1978-02","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","945","","","","0"
"1978-02","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","502","","","","0"
"1978-02","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","839","","","","0"
"1978-03","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","3970","","","","0"
"1978-03","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","1671","","","","0"
"1978-03","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","18","","","","0"
"1978-03","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","953","","","","0"
"1978-03","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","505","","","","0"
"1978-03","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","824","","","","0"
"1978-04","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","4583","","","","0"
"1978-04","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","2520","","","","0"
"1978-04","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","10","","","","0"
"1978-04","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","944","","","","0"
"1978-04","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","490","","","","0"
"1978-04","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","618","","","","0"
"1978-05","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","4740","","","","0"
"1978-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","2685","","","","0"
"1978-05","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","11","","","","0"
"1978-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","940","","","","0"
"1978-05","Canada","2016A000011124","Special drawing rights","Dollars","81","millions","6","v122400","1.5","496","","","","0"
"1978-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","609","","","","0"
"1978-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","4740","","","","0"
"1978-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","2652","","","","0"
"1978-06","Canada","2016A000011124","Convertible foreign currencies, other than United States","Dollars","81","millions","6","v122398","1.3","20","","","","0"
"1978-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","955","","","","0"
